date,attention
2015-07-01,10.954344141791593
2015-08-01,11.04893571604127
2015-09-01,11.43250685332031
2015-10-01,11.060997482451723
2015-11-01,11.216364087911852
2015-12-01,11.163694176730043
2016-01-01,11.113178974355504
2016-02-01,11.07644945082794
2016-03-01,11.059771086486624
2016-04-01,11.075195396274788
2016-05-01,11.152514981153509
2016-06-01,11.066419588412538
2016-07-01,11.04303382945296
2016-08-01,11.182628124377098
2016-09-01,11.3549140085938
2016-10-01,11.459208182464241
2016-11-01,12.350765887298365
2016-12-01,12.093049513537002
2017-01-01,12.073495083578795
2017-02-01,12.065976897448088
2017-03-01,12.189658670261919
2017-04-01,12.078744828024506
2017-05-01,12.232583117008524
2017-06-01,12.1028210157197
2017-07-01,12.039746477689445
2017-08-01,12.024856477568811
2017-09-01,12.091334968059751
2017-10-01,12.320935867119605
2017-11-01,12.098938335406471
2017-12-01,11.970559150960225
2018-01-01,12.21449706029007
2018-02-01,12.198564530039851
2018-03-01,12.247641561035486
2018-04-01,12.150618073444761
2018-05-01,12.078869757042273
2018-06-01,11.910392002967127
2018-07-01,11.97282193856643
2018-08-01,12.096659484542986
2018-09-01,12.123717683322017
2018-10-01,12.162585644699762
2018-11-01,12.15757018996865
2018-12-01,12.020586085393063
2019-01-01,12.097010844112923
2019-02-01,12.052624219065292
2019-03-01,12.11180592113685
2019-04-01,12.017421096541348
2019-05-01,11.916956211540214
2019-06-01,11.7614404228323
2019-07-01,11.893763125031432
2019-08-01,11.953912145145472
2019-09-01,12.025575423624906
2019-10-01,12.12165789438781
2019-11-01,12.09397839799126
2019-12-01,11.941970371598849
2020-01-01,12.050897274219205
2020-02-01,12.05083887937662
2020-03-01,12.39763883868895
2020-04-01,12.57408853712459
2020-05-01,12.435412957204289
2020-06-01,12.271645007070543
2020-07-01,12.210487884003584
2020-08-01,12.220458668692876
2020-09-01,12.096402858284248
2020-10-01,12.261601955322654
2020-11-01,12.337491182646687
2020-12-01,12.085457478172197
2021-01-01,12.454150731388792
2021-02-01,12.069278794012181
2021-03-01,11.982485245729796
2021-04-01,11.929561281080565
2021-05-01,12.00594957787032
2021-06-01,11.957226596863592
2021-07-01,11.776850049965809
2021-08-01,11.89276502543942
2021-09-01,11.991919806366509
2021-10-01,11.975797474561249
2021-11-01,11.894097880509348
2021-12-01,11.778691628718818
2022-01-01,11.86136156263017
2022-02-01,11.84685876693715
2022-03-01,11.994412902157249
2022-04-01,11.87036211873436
2022-05-01,11.887656413708532
2022-06-01,11.595739712990508
2022-07-01,11.64217143828822
2022-08-01,11.599543431250678
2022-09-01,11.704702180534937
2022-10-01,11.80696727137459
2022-11-01,11.820652782342977
2022-12-01,11.683756255048685
2023-01-01,11.719964024301019
2023-02-01,11.659982472663872
2023-03-01,11.764508745995885
2023-04-01,11.691824504962852
2023-05-01,11.810820210098175
2023-06-01,11.589766128490892
2023-07-01,11.573371247266417
2023-08-01,11.576538558031299
2023-09-01,11.656038308538902
2023-10-01,11.695730238329585
2023-11-01,11.672583806885903
2023-12-01,11.552511496002191
2024-01-01,11.886748535741996
2024-02-01,11.67173100837608
2024-03-01,11.8178996631033
2024-04-01,11.737316238179753
2024-05-01,11.714256851219057
2024-06-01,11.615102920061556
2024-07-01,11.683587647995452
2024-08-01,11.732101154723052
2024-09-01,11.724749188097737
2024-10-01,11.836117045642386
2024-11-01,11.95181890169059
2024-12-01,8.384804003370492
